DateTimeOfCall,HourlyNotionalCost,IncidentNotionalCost,AnimalGroupParent,WardCode,Ward,Latitude,Longitude
24/07/2016 01:55,326,326,Cat,E05000620,QUEENSTOWN,NULL,NULL
25/07/2016 04:01,326,326,Cat,E05009403,ROYAL HOSPITAL,NULL,NULL
25/07/2016 21:00,326,326,Bird,E05000402,BEVERLEY,51.40150016,-0.268033577
26/07/2016 03:23,326,326,Cat,E05000145,WEST HAMPSTEAD,NULL,NULL
26/07/2016 09:46,326,326,Bird,E05000360,HOUNSLOW SOUTH,NULL,NULL
26/07/2016 10:37,326,326,Dog,E05000056,HIGH BARNET,NULL,NULL
26/07/2016 21:09,326,326,Cat,E05000377,MILDMAY,NULL,NULL
27/07/2016 01:17,326,326,Cat,E05000422,GIPSY HILL,NULL,NULL
27/07/2016 16:16,326,326,Fox,E05000525,MORTLAKE AND BARNES COMMON,NULL,NULL
28/07/2016 10:31,326,326,Cat,E05000286,CANONS,51.61015971,-0.283774651
28/07/2016 13:49,326,3912,Cat,E05000134,GOSPEL OAK,NULL,NULL
28/07/2016 16:51,326,326,Cat,E05000037,PARSLOES,51.54922092,0.133674408
29/07/2016 08:43,326,326,Cat,E05011115,St. Giles,NULL,NULL
29/07/2016 20:23,326,326,Dog,E05000318,RAINHAM AND WENNINGTON,51.51317151,0.197337951
29/07/2016 22:26,326,652,Cat,E05000347,BRENTFORD,51.49563655,-0.32262681
31/07/2016 13:19,326,326,Hamster,E05000344,YEADING,NULL,NULL
01/08/2016 06:45,326,326,Deer,E05000200,GRANGE,51.64686056,-0.080690327
01/08/2016 13:18,326,326,Cat,E05000362,ISLEWORTH,NULL,NULL
01/08/2016 13:46,326,326,Bird,E05000027,ALIBON,NULL,NULL
01/08/2016 14:54,326,326,Cat,E05009380,LEA BRIDGE,51.56607219,-0.049119019
01/08/2016 15:04,326,326,Cat,E05011229,St. Mary's & St. James,51.41915141,0.1259846
01/08/2016 18:27,326,652,Cat,E05000628,WEST HILL,NULL,NULL
02/08/2016 15:22,326,326,Cat,E05000380,ST. PETER'S,NULL,NULL
02/08/2016 22:51,326,326,Cat,E05000177,GREENFORD BROADWAY,NULL,NULL
03/08/2016 13:09,326,326,Cat,E05000373,HIGHBURY WEST,51.56197864,-0.100469048
03/08/2016 16:42,326,326,Dog,E05000372,HIGHBURY EAST,NULL,NULL
03/08/2016 16:52,326,326,Cat,E05000284,WOODSIDE,NULL,NULL
04/08/2016 10:50,326,326,Dog,E05000134,GOSPEL OAK,51.55601872,-0.158694281
05/08/2016 17:28,326,326,Cat,E05000057,MILL HILL,51.62642105,-0.240221504
05/08/2016 18:08,326,326,Bird,E05000042,WHALEBONE,51.57099615,0.132485524
05/08/2016 20:18,326,326,Bird,E05011246,Ilford Town,51.56255473,0.091359877
05/08/2016 20:42,326,326,Cat,E05011489,Woodside,NULL,NULL
06/08/2016 02:22,326,326,Cat,E05000434,THURLOW PARK,NULL,NULL
07/08/2016 10:01,326,652,Cat,E05000649,WEST END,NULL,NULL
08/08/2016 04:03,326,326,Deer,E05000605,LEYTONSTONE,NULL,NULL
08/08/2016 17:08,326,326,Cat,E05009387,WOODBERRY DOWN,NULL,NULL
09/08/2016 11:08,326,326,Dog,E05000518,FULWELL AND HAMPTON HILL,NULL,NULL
09/08/2016 14:02,326,326,Dog,E05000204,LOWER EDMONTON,NULL,NULL
09/08/2016 16:19,326,326,Dog,E05000115,CRAY VALLEY WEST,51.404817,0.105046202
09/08/2016 20:55,326,326,Cat,E05000114,CRAY VALLEY EAST,51.38808208,0.106520419
10/08/2016 12:13,326,326,Cat,E05000434,THURLOW PARK,51.44324763,-0.108810508
11/08/2016 09:52,326,326,Cat,E05011225,Erith,NULL,NULL
11/08/2016 17:50,326,326,Bird,E05000185,NORTHOLT WEST END,NULL,NULL
12/08/2016 09:51,326,326,Cat,E05000451,RUSHEY GREEN,NULL,NULL
12/08/2016 20:11,326,652,Cat,E05000276,NORTHUMBERLAND PARK,51.60012267,-0.070057304
13/08/2016 08:48,326,326,Sheep,E05000203,JUBILEE,51.64008327,-0.024569114
13/08/2016 10:34,326,326,Bird,E05000530,TEDDINGTON,NULL,NULL
13/08/2016 19:55,326,326,Bird,E05000491,ROYAL DOCKS,NULL,NULL
13/08/2016 20:29,326,326,Cat,E05000605,LEYTONSTONE,NULL,NULL
15/08/2016 00:45,326,326,Cat,E05000344,YEADING,51.52891332,-0.386438281
15/08/2016 09:08,326,326,Fox,E05000030,EASTBROOK,51.55358497,0.168875005
15/08/2016 11:40,326,652,Dog,E05000412,ST. MARK'S,NULL,NULL
15/08/2016 13:48,326,326,Dog,E05000100,STONEBRIDGE,NULL,NULL
15/08/2016 14:33,326,326,Cat,E05000139,KENTISH TOWN,NULL,NULL
15/08/2016 22:36,326,326,Cat,E05000175,EAST ACTON,NULL,NULL
16/08/2016 12:22,326,326,Unknown - Domestic Animal Or Pet,E05000276,NORTHUMBERLAND PARK,51.60013946,-0.069984394
17/08/2016 16:32,326,326,Bird,E05011098,Chaucer,51.4961776,-0.091508092
17/08/2016 17:58,326,326,Rabbit,E05009400,PEMBRIDGE,NULL,NULL
18/08/2016 20:48,326,326,Cat,E05000297,PINNER,NULL,NULL
20/08/2016 15:13,326,326,Dog,E05000177,GREENFORD BROADWAY,51.52895893,-0.361826776
21/08/2016 21:49,326,326,Cat,E05000485,GREEN STREET EAST,NULL,NULL
22/08/2016 02:24,326,326,Cat,E05009399,NOTTING DALE,NULL,NULL
22/08/2016 08:19,326,326,Cat,E05000260,PARSONS GREEN AND WALHAM,51.47833119,-0.189893596
22/08/2016 11:34,326,652,Cat,E05011465,Broad Green,NULL,NULL
23/08/2016 01:24,326,326,Cat,E05000478,CANNING TOWN SOUTH,NULL,NULL
23/08/2016 22:46,326,326,Cat,E05000645,TACHBROOK,NULL,NULL
24/08/2016 19:09,326,326,Cat,E05000279,STROUD GREEN,NULL,NULL
25/08/2016 15:08,326,326,Dog,E05011101,Dulwich Wood,NULL,NULL
26/08/2016 03:25,326,326,Deer,E05000061,WEST FINCHLEY,51.61427152,-0.176530747
27/08/2016 23:04,326,326,Cat,E05000435,TULSE HILL,NULL,NULL
28/08/2016 15:11,326,326,Bird,E05000178,GREENFORD GREEN,NULL,NULL
29/08/2016 18:31,326,326,Unknown - Domestic Animal Or Pet,E05000173,EALING BROADWAY,NULL,NULL
30/08/2016 18:00,326,326,Cat,E05000371,FINSBURY PARK,51.5680134,-0.109971988
30/08/2016 20:15,326,326,Cat,E05000644,ST. JAMES'S,NULL,NULL
30/08/2016 23:01,326,326,Cat,E05000258,NORTH END,51.49091207,-0.203944668
31/08/2016 17:08,326,326,Bird,E05000129,BLOOMSBURY,51.52093234,-0.134971173
31/08/2016 20:35,326,326,Deer,E05000305,WEST HARROW,51.57990887,-0.352778937
01/09/2016 02:51,326,326,Cat,E05000212,UPPER EDMONTON,NULL,NULL
01/09/2016 20:05,326,326,Cat,E05000049,EAST FINCHLEY,51.58610903,-0.161087014
02/09/2016 09:53,326,326,Cat,E05009392,COLVILLE,NULL,NULL
02/09/2016 10:23,326,326,Cat,E05000468,RAVENSBURY,51.39951458,-0.180340322
02/09/2016 14:54,326,326,Cat,E05000139,KENTISH TOWN,NULL,NULL
02/09/2016 17:29,326,326,Bird,E05011483,Shirly South,NULL,NULL
03/09/2016 11:25,326,326,Bird,E05000187,PERIVALE,NULL,NULL
04/09/2016 10:05,326,326,Cat,E05011096,Camberwell Green,51.47166247,-0.097542095
04/09/2016 17:12,326,326,Cat,E05000437,BELLINGHAM,51.42894447,-0.023533159
05/09/2016 13:59,326,326,Cat,E05000494,WEST HAM,51.53508522,0.011501621
06/09/2016 09:17,326,NULL,Cow,E05000206,PONDERS END,51.64265046,-0.032305624
07/09/2016 19:21,326,326,Dog,E05000197,EDMONTON GREEN,51.62509603,-0.061398245
08/09/2016 07:23,326,326,Cat,E05000208,SOUTHGATE,NULL,NULL
08/09/2016 08:46,326,326,Cat,E05000325,BOTWELL,51.52032542,-0.428124845
08/09/2016 09:46,326,652,Fox,E05000183,NORTH GREENFORD,NULL,NULL
08/09/2016 19:15,326,326,Cat,E05000471,TRINITY,NULL,NULL
08/09/2016 19:28,326,326,Cat,E05009380,LEA BRIDGE,51.56100889,-0.052884794
09/09/2016 07:25,326,326,Fox,E05000381,TOLLINGTON,NULL,NULL
09/09/2016 17:16,326,326,Cat,E05000639,LITTLE VENICE,NULL,NULL
11/09/2016 15:50,326,326,Cat,E05011098,Chaucer,51.49813276,-0.085115871
11/09/2016 16:26,326,326,Cat,E05000109,BROMLEY TOWN,NULL,NULL
12/09/2016 08:45,326,652,Cat,E05000483,FOREST GATE NORTH,51.54980481,0.015251852
12/09/2016 15:04,326,326,Cat,E05009396,GOLBORNE,NULL,NULL
12/09/2016 19:16,326,326,Cat,E05000556,BEDDINGTON SOUTH,51.35395993,-0.126823331
12/09/2016 19:49,326,652,Cat,E05000219,ELTHAM SOUTH,51.44951917,0.057045436
13/09/2016 02:55,326,326,Cat,E05009336,WHITECHAPEL,NULL,NULL
13/09/2016 20:13,326,326,Squirrel,E05000418,CLAPHAM COMMON,51.45263476,-0.134531555
14/09/2016 10:07,326,978,Dog,E05009322,BROMLEY SOUTH,51.51679393,-0.021273477
14/09/2016 11:21,326,326,Cat,E05000401,BERRYLANDS,NULL,NULL
14/09/2016 12:21,326,326,Bird,E05000625,THAMESFIELD,NULL,NULL
14/09/2016 21:43,326,326,Bird,E05011467,Crystal Palace & Upper Norwood,NULL,NULL
15/09/2016 06:47,326,326,Bird,E05009317,BETHNAL GREEN,NULL,NULL
15/09/2016 20:11,326,326,Cat,E05000105,WILLESDEN GREEN,51.54988797,-0.230728646
16/09/2016 09:33,326,652,Horse,E05000030,EASTBROOK,51.55410381,0.183570624
16/09/2016 17:42,326,326,Bird,E05009397,HOLLAND,NULL,NULL
17/09/2016 15:55,326,326,Bird,E05000266,ALEXANDRA,51.59448345,-0.130501616
18/09/2016 09:40,326,326,Cat,E05000326,BRUNEL,51.52394962,-0.476520341
18/09/2016 10:56,326,978,Cat,E05011226,Falconwood & Welling,NULL,NULL
18/09/2016 11:58,326,326,Dog,E05000378,ST. GEORGE'S,NULL,NULL
18/09/2016 22:16,326,326,Cat,E05000060,UNDERHILL,NULL,NULL
20/09/2016 08:55,326,326,Dog,E05000115,CRAY VALLEY WEST,NULL,NULL
20/09/2016 12:56,326,326,Dog,E05009330,ST. KATHARINE'S & WAPPING,NULL,NULL
20/09/2016 13:07,326,326,Dog,E05009330,ST. KATHARINE'S & WAPPING,NULL,NULL
20/09/2016 14:29,326,326,Dog,E05000530,TEDDINGTON,51.42076016,-0.333610964
20/09/2016 15:45,326,326,Horse,E05000206,PONDERS END,51.64429762,-0.031323687
20/09/2016 17:26,326,326,Cat,E05000058,OAKLEIGH,NULL,NULL
21/09/2016 11:06,326,652,Cat,E05011485,South Norwood,NULL,NULL
21/09/2016 20:15,326,652,Bird,E05000266,ALEXANDRA,51.59615165,-0.131920286
22/09/2016 17:18,326,326,Deer,E05000353,HANWORTH,51.44050173,-0.370936539
22/09/2016 17:32,326,326,Dog,E05000420,COLDHARBOUR,51.46369382,-0.103027426
23/09/2016 09:37,326,326,Horse,E05000331,HEATHROW VILLAGES,51.46884401,-0.510046384
24/09/2016 19:51,326,326,Dog,E05000365,TURNHAM GREEN,51.48960355,-0.273109521
25/09/2016 13:33,326,326,Bird,E05000043,BRUNSWICK PARK,51.62360424,-0.146597762
26/09/2016 19:26,326,326,Cat,E05011239,Clayhall,NULL,NULL
27/09/2016 10:40,326,652,Cat,E05000052,GARDEN SUBURB,51.58539404,-0.192612904
27/09/2016 14:30,326,326,Cat,E05000126,SHORTLANDS,NULL,NULL
28/09/2016 11:00,326,326,Cat,E05000306,BROOKLANDS,51.56895488,0.167369338
30/09/2016 01:51,326,326,Cat,E05011221,Blendon & Penhill,NULL,NULL
30/09/2016 12:33,326,326,Unknown - Domestic Animal Or Pet,E05011471,New Addington South,NULL,NULL
30/09/2016 20:18,326,326,Bird,E05000341,UXBRIDGE SOUTH,51.54502502,-0.477719813
30/09/2016 23:05,326,326,Cat,E05011485,South Norwood,51.39491363,-0.080732458
01/10/2016 19:47,326,326,Cat,E05009318,BLACKWALL & CUBITT TOWN,NULL,NULL
02/10/2016 22:20,326,326,Cat,E05000113,COPERS COPE,51.41154804,-0.028626138
02/10/2016 22:35,326,326,Cat,E05000591,CATHALL,NULL,NULL
03/10/2016 14:04,326,652,Cat,E05000063,WOODHOUSE,NULL,NULL
03/10/2016 18:43,326,326,Bird,E05000111,CHISLEHURST,NULL,NULL
03/10/2016 19:38,326,326,Bird,E05000210,TOWN,NULL,NULL
03/10/2016 21:51,326,326,Dog,E05000565,SUTTON NORTH,51.36850866,-0.202530433
06/10/2016 11:02,326,326,Cat,E05011109,Old Kent Road,NULL,NULL
06/10/2016 13:32,326,652,Cat,E05009329,ST. DUNSTAN'S,NULL,NULL
06/10/2016 18:25,326,652,Cat,E05000451,RUSHEY GREEN,51.4470364,-0.019701281
08/10/2016 09:31,326,326,Hamster,E05009395,EARL'S COURT,NULL,NULL
08/10/2016 11:45,326,652,Dog,E05000519,"HAM, PETERSHAM AND RICHMOND RIVERSIDE",51.44545474,-0.298058829
08/10/2016 13:51,326,326,Bird,E05009332,SHADWELL,51.5112348,-0.048017903
08/10/2016 15:16,326,326,Dog,E05011464,Bensham Manor,NULL,NULL
10/10/2016 08:22,326,1304,Bird,E05000139,KENTISH TOWN,51.55286121,-0.142074657
10/10/2016 12:33,326,326,Cat,E05000109,BROMLEY TOWN,51.40427014,0.01071494
10/10/2016 14:07,326,326,Dog,E05000120,KELSEY AND EDEN PARK,51.401799,-0.021109191
10/10/2016 17:34,326,326,Bird,E05000256,HAMMERSMITH BROADWAY,NULL,NULL
10/10/2016 21:41,326,326,Cat,E05000451,RUSHEY GREEN,NULL,NULL
13/10/2016 09:58,326,1630,Unknown - Wild Animal,E05000347,BRENTFORD,51.48739104,-0.287813023
13/10/2016 12:50,326,326,Dog,E05000124,PETTS WOOD AND KNOLL,NULL,NULL
17/10/2016 08:59,326,326,Deer,E05000117,DARWIN,51.31656333,0.045483018
17/10/2016 13:28,326,1304,Fox,E05009327,MILE END,51.5124718,-0.031635947
18/10/2016 13:30,326,326,Cat,E05000269,CROUCH END,NULL,NULL
19/10/2016 10:09,326,652,Cat,E05000047,COPPETTS,NULL,NULL
19/10/2016 12:52,326,326,Bird,E05000325,BOTWELL,51.51779826,-0.440217745
20/10/2016 14:32,326,326,Bird,E05000184,NORTHOLT MANDEVILLE,51.54697011,-0.375386603
20/10/2016 14:52,326,326,Dog,E05000525,MORTLAKE AND BARNES COMMON,NULL,NULL
21/10/2016 12:48,326,326,Dog,E05000224,MIDDLE PARK AND SUTCLIFFE,51.44405171,0.022406015
21/10/2016 18:01,326,326,Dog,E05000045,CHILDS HILL,51.56843083,-0.190645312
22/10/2016 12:44,326,326,Bird,E05000456,CANNON HILL,51.40937105,-0.214273154
23/10/2016 00:25,326,326,Fox,E05000056,HIGH BARNET,51.64923573,-0.183627455
23/10/2016 08:15,326,326,Bird,E05000358,HOUNSLOW CENTRAL,NULL,NULL
23/10/2016 09:30,326,326,Dog,E05000402,BEVERLEY,51.40266798,-0.247990538
23/10/2016 10:06,326,326,Cat,E05011231,Slade Green & Northend,NULL,NULL
23/10/2016 15:37,326,326,Cat,E05000097,PRESTON,51.56235666,-0.284392116
23/10/2016 15:44,326,326,Horse,E05011487,Waddon,51.36786894,-0.108168525
23/10/2016 18:20,326,326,Cat,E05000097,PRESTON,51.56236607,-0.284420618
23/10/2016 19:36,326,326,Cat,E05011111,Peckham Rye,NULL,NULL
24/10/2016 11:16,326,326,Unknown - Domestic Animal Or Pet,E05011115,St. Giles,51.47228814,-0.087911768
25/10/2016 03:09,326,326,Fox,E05000267,BOUNDS GREEN,51.60495481,-0.115587471
25/10/2016 13:15,326,326,Unknown - Domestic Animal Or Pet,E05000459,DUNDONALD,51.41581117,-0.210239743
25/10/2016 18:04,326,326,Bird,E05000309,EMERSON PARK,NULL,NULL
25/10/2016 19:07,326,326,Bird,E05000568,THE WRYTHE,NULL,NULL
26/10/2016 08:22,326,326,Cat,E05000120,KELSEY AND EDEN PARK,NULL,NULL
26/10/2016 09:33,326,326,Bird,E05000224,MIDDLE PARK AND SUTCLIFFE,NULL,NULL
26/10/2016 10:10,326,326,Cat,E05000321,SOUTH HORNCHURCH,51.52550042,0.175628763
26/10/2016 12:45,326,326,Dog,E05000118,FARNBOROUGH AND CROFTON,51.36357935,0.077685685
26/10/2016 17:58,326,326,Dog,E05000532,WEST TWICKENHAM,51.44114575,-0.364237163
27/10/2016 12:25,326,978,Cat,E05000214,ABBEY WOOD,51.48080116,0.110906796
27/10/2016 13:27,326,326,Cat,E05000476,BOLEYN,NULL,NULL
27/10/2016 14:52,326,326,Dog,E05000130,CAMDEN TOWN WITH PRIMROSE HILL,NULL,NULL
27/10/2016 19:42,326,326,Dog,E05009379,KING'S PARK,NULL,NULL
28/10/2016 01:51,326,326,Fox,E05011235,Barkingside,NULL,NULL
28/10/2016 14:16,326,326,Cat,E05009369,CLISSOLD,NULL,NULL
28/10/2016 19:42,326,326,Bird,E05000363,OSTERLEY AND SPRING GROVE,51.48646104,-0.31864259
28/10/2016 20:39,326,326,Cat,E05000595,FOREST,NULL,NULL
29/10/2016 09:48,326,326,Unknown - Wild Animal,E05000325,BOTWELL,NULL,NULL
29/10/2016 11:31,326,326,Cat,E05000516,BARNES,NULL,NULL
29/10/2016 15:05,326,326,Bird,E05000571,WANDLE VALLEY,51.3848812,-0.174985268
29/10/2016 18:11,326,326,Cat,E05000476,BOLEYN,NULL,NULL
30/10/2016 09:38,326,326,Fox,E05000378,ST. GEORGE'S,51.5571294,-0.125469337
31/10/2016 11:24,326,326,Cat,E05000119,HAYES AND CONEY HALL,NULL,NULL
31/10/2016 15:36,326,326,Dog,E05000028,BECONTREE,51.55054028,0.116931532
05/11/2016 04:23,326,326,Deer,E05000314,HEATON,51.6127454,0.218651008
07/11/2016 07:11,326,326,Bird,E05011250,Newbury,51.57339663,0.104614809
07/11/2016 20:16,326,326,Cat,E05011248,Mayfield,NULL,NULL
08/11/2016 06:10,326,652,Dog,E05000603,LEA BRIDGE,51.56812841,-0.041368508
09/11/2016 07:23,326,326,Dog,E05000123,PENGE AND CATOR,51.41333233,-0.042800809
09/11/2016 22:35,326,326,Cat,E05000031,EASTBURY,NULL,NULL
10/11/2016 15:11,326,326,Cat,E05000372,HIGHBURY EAST,NULL,NULL
12/11/2016 15:14,326,326,Horse,E05000415,TUDOR,51.42691821,-0.292893424
14/11/2016 13:24,326,652,Cat,E05011109,Old Kent Road,51.48385926,-0.066918079
15/11/2016 13:58,326,326,Bird,E05009404,ST. HELEN'S,51.51984338,-0.225940924
15/11/2016 14:15,326,326,Cat,E05011474,Old Coulsdon,51.29769841,-0.122786684
17/11/2016 10:38,326,326,Cat,E05000100,STONEBRIDGE,51.54574471,-0.26522949
17/11/2016 12:31,326,326,Bird,E05000096,NORTHWICK PARK,51.56251597,-0.305883379
17/11/2016 13:37,326,326,Cat,E05000490,PLAISTOW SOUTH,51.51795747,0.031617955
19/11/2016 12:17,326,326,Cat,E05000171,CLEVELAND,51.52589357,-0.314911989
19/11/2016 14:10,326,326,Cat,E05000627,WANDSWORTH COMMON,NULL,NULL
20/11/2016 14:27,326,326,Bird,E05011249,Monkhams,51.60766722,0.033251086
20/11/2016 17:50,326,326,Bird,E05000104,WEMBLEY CENTRAL,51.54377643,-0.300348784
21/11/2016 10:07,326,326,Unknown - Wild Animal,E05000140,KILBURN,51.53752228,-0.191741581
21/11/2016 12:44,326,326,Dog,E05000135,HAMPSTEAD TOWN,51.56451022,-0.177873011
22/11/2016 15:38,326,326,Cat,E05009395,EARL'S COURT,NULL,NULL
24/11/2016 17:28,326,326,Cat,E05000452,SYDENHAM,NULL,NULL
25/11/2016 11:42,326,326,Cat,E05000344,YEADING,NULL,NULL
26/11/2016 22:02,326,326,Dog,E05000625,THAMESFIELD,51.46683331,-0.213010265
26/11/2016 23:38,326,326,Dog,E05000647,WARWICK,51.48947878,-0.140821898
29/11/2016 10:44,326,326,Dog,E05000531,TWICKENHAM RIVERSIDE,51.44827867,-0.318015788
30/11/2016 11:05,326,326,Bird,E05000048,EAST BARNET,51.64279062,-0.164127425
30/11/2016 18:22,326,326,Cat,E05000105,WILLESDEN GREEN,NULL,NULL
01/12/2016 10:07,326,326,Dog,E05000316,MAWNEYS,NULL,NULL
01/12/2016 10:32,326,326,Cat,E05000109,BROMLEY TOWN,51.40297431,0.010241131
01/12/2016 15:38,326,652,Cat,E05000109,BROMLEY TOWN,51.40293615,0.010368854
02/12/2016 09:56,326,326,Cat,E05000109,BROMLEY TOWN,51.40491232,0.011548288
02/12/2016 10:40,326,978,Dog,E05009391,CHELSEA RIVERSIDE,51.47737164,-0.183667164
03/12/2016 08:37,326,326,Dog,E05011217,Barnehurst,51.4648397,0.168982503
04/12/2016 13:12,326,326,Cat,E05000484,FOREST GATE SOUTH,51.54365837,0.026459982
06/12/2016 03:38,326,326,Fox,E05000379,ST. MARY'S,NULL,NULL
06/12/2016 11:21,326,326,Dog,E05000557,BELMONT,NULL,NULL
07/12/2016 10:39,326,326,Cat,E05000123,PENGE AND CATOR,51.42050869,-0.04226422
07/12/2016 13:52,326,326,Dog,E05000053,GOLDERS GREEN,51.58084398,-0.212566916
07/12/2016 19:23,326,326,Dog,E05009329,ST. DUNSTAN'S,51.51596686,-0.038965698
08/12/2016 19:19,326,652,Bird,E05000085,ALPERTON,51.53998036,-0.297159191
10/12/2016 09:16,326,326,Dog,E05000057,MILL HILL,NULL,NULL
10/12/2016 11:10,326,326,Dog,E05000057,MILL HILL,NULL,NULL
11/12/2016 01:51,326,326,Deer,E05000310,GOOSHAYS,51.60745612,0.226783556
11/12/2016 19:44,326,326,Cat,E05009320,BOW WEST,51.52882729,-0.025610171
11/12/2016 21:08,326,326,Cat,E05011230,Sidcup,51.43400749,0.115581676
11/12/2016 21:08,326,326,Cat,E05009394,DALGARNO,NULL,NULL
13/12/2016 13:09,326,326,Bird,E05011476,Purley & Woodcote,51.32569824,-0.128721179
14/12/2016 14:03,326,326,Cat,E05000605,LEYTONSTONE,NULL,NULL
15/12/2016 15:59,326,326,Cat,E05000124,PETTS WOOD AND KNOLL,NULL,NULL
15/12/2016 17:47,326,326,Fox,E05000114,CRAY VALLEY EAST,NULL,NULL
15/12/2016 21:07,326,326,Dog,E05009392,COLVILLE,NULL,NULL
16/12/2016 09:55,326,326,Cat,E05000458,CRICKET GREEN,NULL,NULL
16/12/2016 11:04,326,326,Cat,E05011248,Mayfield,51.5512027,0.102104932
16/12/2016 13:15,326,326,Dog,E05009394,DALGARNO,51.52676585,-0.215738802
16/12/2016 16:05,326,326,Cat,E05011230,Sidcup,51.42749026,0.102434296
17/12/2016 16:24,326,326,Cat,E05011225,Erith,51.48684015,0.174132362
17/12/2016 22:15,326,326,Cat,E05000629,WEST PUTNEY,NULL,NULL
23/12/2016 10:42,326,326,Cat,E05000381,TOLLINGTON,51.56792493,-0.111736029
23/12/2016 10:47,326,326,Unknown - Domestic Animal Or Pet,E05000190,SOUTHALL GREEN,51.49659409,-0.381817292
23/12/2016 12:45,326,326,Cat,E05000632,BRYANSTON AND DORSET SQUARE,NULL,NULL
24/12/2016 14:04,326,326,Cat,E05000489,PLAISTOW NORTH,NULL,NULL
25/12/2016 14:21,326,326,Cat,E05011240,Clementswood,NULL,NULL
25/12/2016 15:48,326,326,Dog,E05009380,LEA BRIDGE,NULL,NULL
25/12/2016 16:32,326,652,Bird,E05000611,BEDFORD,51.43404911,-0.148870167
26/12/2016 11:20,326,326,Bird,E05000408,GROVE,51.41343703,-0.307661742
26/12/2016 13:30,326,326,Bird,,,51.63478732,0.019796097
27/12/2016 11:28,326,1304,Deer,E05000117,DARWIN,51.30071251,0.083468219
28/12/2016 01:58,326,326,Cat,E05000373,HIGHBURY WEST,NULL,NULL
29/12/2016 11:28,326,978,Dog,E05000062,WEST HENDON,51.57516898,-0.242893745
30/12/2016 17:39,326,326,Bird,E05000228,THAMESMEAD MOORINGS,51.49760008,0.085259282
30/12/2016 20:16,326,326,Cat,E05011227,Longlands,NULL,NULL
01/01/2017 02:21,326,652,Dog,E05000109,BROMLEY TOWN,51.41009451,-0.0027907
01/01/2017 12:24,326,326,Bird,E05011468,Fairfield,51.376818,-0.102123891
01/01/2017 18:48,326,652,Dog,E05000347,BRENTFORD,51.48657493,-0.295376666
01/01/2017 22:53,326,326,Deer,E05000303,STANMORE PARK,51.61966181,-0.308955482
02/01/2017 14:01,326,326,Bird,E05011109,Old Kent Road,51.48375273,-0.06918385
02/01/2017 15:42,326,326,Bird,E05011109,Old Kent Road,51.48458378,-0.069955311
03/01/2017 10:08,326,652,Fox,E05000219,ELTHAM SOUTH,51.44652523,0.06875502
03/01/2017 12:38,326,326,Bird,E05000347,BRENTFORD,NULL,NULL
03/01/2017 14:23,326,326,Dog,E05000207,SOUTHBURY,NULL,NULL
04/01/2017 12:19,326,326,Cat,E05011486,Thornton Heath,NULL,NULL
05/01/2017 12:12,326,326,Dog,E05000220,ELTHAM WEST,51.45986172,0.044669495
05/01/2017 18:45,326,326,Cat,E05000526,NORTH RICHMOND,NULL,NULL
07/01/2017 15:41,326,326,Bird,E05000059,TOTTERIDGE,NULL,NULL
10/01/2017 12:56,326,326,Dog,E05011478,Sanderstead,51.336075,-0.073155049
10/01/2017 17:05,326,326,Cat,E05011488,West Thornton,NULL,NULL
12/01/2017 01:41,326,326,Cat,E05000520,HAMPTON,51.41389552,-0.362707783
12/01/2017 20:42,326,326,Cat,E05000280,TOTTENHAM GREEN,NULL,NULL
14/01/2017 20:48,326,326,Fox,E05000128,BELSIZE,NULL,NULL
15/01/2017 09:38,326,326,Dog,E05000117,DARWIN,51.35023659,0.00738892
15/01/2017 13:48,326,1304,Bird,E05009318,BLACKWALL & CUBITT TOWN,51.50932428,0.003405978
16/01/2017 12:19,326,326,Cat,E05000061,WEST FINCHLEY,NULL,NULL
17/01/2017 10:46,326,652,Bird,E05000132,FORTUNE GREEN,NULL,NULL
17/01/2017 12:15,326,978,Cat,E05000188,SOUTH ACTON,51.50484949,-0.269074792
18/01/2017 15:11,326,326,Cat,E05009405,STANLEY,NULL,NULL
18/01/2017 16:31,326,326,Fox,E05000448,LEWISHAM CENTRAL,51.46656094,-0.012852418
20/01/2017 23:14,326,326,Cat,E05009317,BETHNAL GREEN,NULL,NULL
22/01/2017 00:26,326,326,Cat,E05000456,CANNON HILL,NULL,NULL
22/01/2017 13:35,326,326,Bird,E05000137,HIGHGATE,NULL,NULL
22/01/2017 14:07,326,326,Bird,E05011242,Fairlop,NULL,NULL
23/01/2017 09:43,326,326,Dog,E05009386,VICTORIA,51.5354229,-0.057105168
25/01/2017 14:58,326,326,Dog,E05000461,GRAVENEY,51.4164902,-0.151420367
26/01/2017 10:57,326,326,Dog,E05000438,BLACKHEATH,51.47318478,0.009020457
27/01/2017 10:11,326,326,Cat,E05000113,COPERS COPE,NULL,NULL
28/01/2017 03:11,326,326,Unknown - Wild Animal,E05011485,South Norwood,NULL,NULL
29/01/2017 16:12,326,326,Dog,E05000593,CHINGFORD GREEN,51.63484198,0.019755173
30/01/2017 15:44,326,326,Bird,E05000649,WEST END,51.51739406,-0.142077537
30/01/2017 18:15,326,326,Cat,E05000429,STOCKWELL,NULL,NULL
01/02/2017 06:06,326,1304,Horse,E05000117,DARWIN,51.31540132,0.056882866
01/02/2017 11:28,326,326,Cat,E05011486,Thornton Heath,51.40015948,-0.086967872
